order_id,order_date,customer_id,product_id,region,sales,quantity,discount,profit
O02706,2023-06-29,C0024,P0041,West,3528.74,5,0.13,-156.29
O02707,2023-05-09,C0095,P0009,West,1243.39,4,0.06,107.48
O02708,2023-03-21,C0001,P0036,West,1238.16,3,0.02,759.32
O02709,2022-11-14,C0136,P0026,South,3335.28,2,0.25,198.96
O02710,2023-09-07,C0172,P0039,West,3980.68,3,0.1,235.51
O02711,2022-02-22,C0147,P0028,West,1989.92,2,0.16,229.53
O02712,2022-07-22,C0043,P0037,South,3714.04,2,0.02,708.58
O02713,2023-07-26,C0149,P0047,South,1256.25,3,0.07,-28.88
O02714,2023-03-30,C0060,P0009,North,1000.1,4,0.13,626.52
O02715,2022-01-03,C0155,P0012,South,4162.86,1,0.07,135.93
O02716,2022-05-18,C0114,P0043,East,3819.1,4,0.18,189.5
O02717,2023-07-09,C0092,P0011,West,2628.75,4,0.06,394.66
O02718,2023-05-12,C0103,P0018,West,4004.68,2,0.0,539.04
O02719,2023-10-15,C0116,P0045,East,2556.89,3,0.08,139.14
O02720,2022-12-03,C0144,P0037,North,4284.76,3,0.15,366.7
O02721,2023-09-24,C0106,P0043,West,4095.64,2,0.23,561.17
O02722,2023-06-11,C0175,P0035,North,4711.16,1,0.27,746.36
O02723,2023-09-03,C0102,P0002,East,2241.84,1,0.06,499.45
O02724,2023-03-22,C0149,P0030,North,899.34,4,0.22,-83.64
O02725,2023-09-13,C0046,P0015,North,2445.91,2,0.18,263.51
O02726,2023-06-30,C0100,P0010,West,693.26,3,0.22,613.52
O02727,2022-02-25,C0061,P0037,South,2153.8,4,0.07,409.55
O02728,2023-02-22,C0195,P0018,South,2704.33,4,0.02,-85.47
O02729,2022-11-05,C0094,P0020,South,2504.64,4,0.04,315.37
O02730,2022-04-09,C0157,P0002,West,1702.3,1,0.01,417.9
O02731,2022-11-26,C0159,P0039,South,2798.57,5,0.15,491.75
O02732,2022-01-31,C0001,P0023,East,3899.94,4,0.23,548.48
O02733,2023-03-14,C0160,P0042,South,2989.62,2,0.14,-146.49
O02734,2023-03-19,C0187,P0046,East,3711.3,1,0.24,605.33
O02735,2022-06-24,C0159,P0045,West,3761.07,5,0.08,-41.69
O02736,2022-08-14,C0127,P0010,East,2529.25,4,0.26,624.79
O02737,2023-10-01,C0078,P0014,North,4808.67,4,0.01,632.02
O02738,2022-12-16,C0106,P0043,East,3129.0,3,0.29,209.03
O02739,2022-09-22,C0056,P0020,West,1834.56,2,0.04,367.78
O02740,2022-02-23,C0059,P0044,West,1486.19,3,0.04,344.09
O02741,2022-09-22,C0096,P0033,South,3597.73,1,0.13,560.68
O02742,2023-04-25,C0141,P0018,West,2799.64,2,0.07,116.28
O02743,2022-09-21,C0118,P0045,North,2232.0,2,0.18,439.39
O02744,2022-03-08,C0094,P0018,West,994.31,5,0.15,677.81
O02745,2022-02-24,C0052,P0001,North,4560.79,5,0.03,92.87
O02746,2023-04-09,C0160,P0036,South,2327.05,5,0.1,188.74
O02747,2022-06-30,C0125,P0008,West,4575.83,3,0.22,-39.46
O02748,2022-02-25,C0085,P0027,East,2110.2,2,0.05,-27.58
O02749,2023-06-20,C0051,P0008,South,1588.29,2,0.07,356.2
O02750,2022-02-15,C0069,P0022,West,3912.28,4,0.08,231.87
O02751,2023-03-22,C0086,P0017,North,4543.85,3,0.03,663.32
O02752,2022-04-06,C0127,P0026,South,3717.09,1,0.19,-187.18
O02753,2022-09-21,C0139,P0049,South,2757.56,2,0.26,312.93
O02754,2023-05-12,C0081,P0026,North,952.45,3,0.22,718.4
O02755,2022-02-03,C0022,P0017,South,1549.38,2,0.06,330.18
O02756,2023-01-18,C0131,P0037,West,2988.89,2,0.29,-118.68
O02757,2023-09-06,C0038,P0036,North,3723.9,4,0.08,675.91
O02758,2022-04-01,C0147,P0040,North,1767.36,2,0.04,90.14
O02759,2022-06-09,C0061,P0026,North,4581.41,1,0.13,44.25
O02760,2023-05-17,C0141,P0025,East,4700.08,3,0.08,141.06
O02761,2023-08-06,C0036,P0013,South,680.52,5,0.12,404.97
O02762,2022-05-23,C0116,P0002,South,4373.68,3,0.13,104.76
O02763,2023-02-02,C0191,P0025,South,2604.44,1,0.26,497.14
O02764,2023-03-26,C0190,P0044,East,2856.88,1,0.08,496.74
O02765,2022-03-04,C0112,P0016,West,1152.76,4,0.12,-45.88
O02766,2023-01-05,C0113,P0005,East,3317.89,2,0.23,678.86
O02767,2023-05-07,C0044,P0007,East,2820.64,4,0.16,694.07
O02768,2023-07-31,C0144,P0041,South,2444.87,3,0.25,200.73
O02769,2022-10-11,C0198,P0038,West,2163.21,4,0.07,271.59
O02770,2023-02-04,C0074,P0044,North,4991.57,5,0.26,299.75
O02771,2022-06-04,C0111,P0030,North,3993.53,3,0.3,-183.09
O02772,2022-07-28,C0188,P0008,West,2194.29,1,0.19,679.18
O02773,2023-05-08,C0035,P0004,West,2541.29,4,0.11,223.79
O02774,2023-09-27,C0187,P0018,West,3473.44,4,0.17,539.91
O02775,2022-06-02,C0019,P0012,West,4793.07,2,0.29,751.59
O02776,2022-05-03,C0018,P0034,North,4881.99,1,0.24,46.44
O02777,2023-03-10,C0088,P0007,North,3248.1,1,0.29,627.04
O02778,2023-09-29,C0077,P0007,West,4003.05,3,0.13,-118.43
O02779,2022-08-05,C0030,P0007,South,4115.76,1,0.02,743.75
O02780,2023-09-14,C0181,P0040,East,2896.68,4,0.23,-10.93
O02781,2023-04-13,C0044,P0014,North,4585.73,3,0.21,36.71
O02782,2022-10-30,C0152,P0021,South,2744.92,2,0.09,247.61
O02783,2023-01-04,C0087,P0037,West,1684.56,1,0.15,-17.62
O02784,2023-04-26,C0032,P0009,South,2902.45,5,0.18,132.78
O02785,2023-10-31,C0138,P0004,West,696.17,3,0.21,-21.7
O02786,2022-06-04,C0069,P0014,East,1373.54,1,0.24,-80.78
O02787,2022-07-28,C0183,P0020,East,3646.13,5,0.03,240.01
O02788,2023-05-27,C0188,P0028,West,4979.17,4,0.18,581.03
O02789,2023-05-28,C0136,P0005,West,2489.72,1,0.11,632.33
O02790,2023-05-16,C0039,P0005,West,1838.56,2,0.03,302.71
O02791,2022-01-14,C0071,P0001,North,3831.13,5,0.14,420.32
O02792,2023-07-16,C0132,P0035,South,2954.01,1,0.16,791.18
O02793,2023-10-16,C0008,P0029,North,3540.1,2,0.11,57.18
O02794,2023-03-13,C0019,P0050,East,2679.55,5,0.19,738.07
O02795,2022-09-28,C0170,P0005,East,586.3,5,0.15,705.63
O02796,2022-06-12,C0179,P0035,West,2533.05,5,0.02,485.71
O02797,2023-10-16,C0036,P0003,North,914.79,1,0.1,-74.42
O02798,2023-10-05,C0130,P0012,West,1932.12,3,0.02,444.73
O02799,2023-02-17,C0046,P0016,West,2138.94,4,0.17,151.44
O02800,2022-04-20,C0001,P0002,West,4478.25,4,0.25,378.07
O02801,2023-05-25,C0028,P0020,South,2646.5,4,0.27,383.52
O02802,2022-01-30,C0097,P0018,North,2330.3,3,0.23,174.29
O02803,2022-12-11,C0138,P0048,East,4118.99,3,0.23,729.18
O02804,2023-06-20,C0061,P0041,West,2254.33,4,0.3,736.73
O02805,2022-11-28,C0025,P0025,West,2045.5,1,0.08,209.49
O02806,2023-03-21,C0105,P0027,North,1296.76,1,0.09,609.82
O02807,2023-10-12,C0058,P0027,West,3326.14,5,0.16,-40.96
O02808,2023-03-06,C0031,P0027,East,2085.93,5,0.01,-101.46
O02809,2023-07-20,C0190,P0037,North,1374.03,4,0.19,661.05
O02810,2022-05-11,C0055,P0024,West,3389.4,2,0.27,-186.9
O02811,2023-03-20,C0017,P0036,East,2535.54,5,0.17,-184.82
O02812,2023-09-04,C0087,P0016,East,4102.96,1,0.13,456.41
O02813,2023-05-09,C0010,P0030,South,4507.3,4,0.13,539.67
O02814,2023-04-12,C0093,P0040,West,2452.8,5,0.07,-60.63
O02815,2023-12-02,C0089,P0039,East,4842.33,2,0.01,711.7
O02816,2023-01-15,C0068,P0006,West,1177.63,1,0.18,-15.92
O02817,2023-09-06,C0194,P0024,West,2958.06,1,0.18,-130.54
O02818,2023-05-01,C0109,P0019,North,3749.95,3,0.03,109.07
O02819,2023-05-08,C0127,P0001,South,2360.79,1,0.25,-97.08
O02820,2023-06-06,C0174,P0028,West,3535.8,4,0.17,77.53
O02821,2022-07-11,C0089,P0005,South,2840.13,3,0.09,381.01
O02822,2023-08-04,C0080,P0008,South,523.28,4,0.15,147.73
O02823,2023-04-20,C0079,P0027,South,3141.54,2,0.28,483.7
O02824,2022-02-08,C0092,P0043,East,3231.98,3,0.2,-110.85
O02825,2023-06-28,C0162,P0034,North,4921.17,4,0.21,440.14
O02826,2022-04-11,C0155,P0017,West,2698.54,2,0.11,597.89
O02827,2022-11-06,C0087,P0004,West,1154.7,2,0.19,220.25
O02828,2022-08-27,C0125,P0030,West,3518.88,4,0.29,-65.91
O02829,2023-05-04,C0099,P0005,East,549.16,4,0.22,149.85
O02830,2022-09-03,C0068,P0006,South,1375.47,1,0.18,381.45
O02831,2022-01-22,C0148,P0037,South,1149.41,1,0.04,96.54
O02832,2022-06-13,C0013,P0035,West,4520.39,1,0.14,743.54
O02833,2023-03-28,C0139,P0015,East,2183.95,3,0.29,123.26
O02834,2023-06-01,C0055,P0022,East,3306.66,1,0.2,224.24
O02835,2023-03-08,C0193,P0046,South,4077.28,5,0.19,280.68
O02836,2023-05-27,C0045,P0014,East,921.38,1,0.03,565.35
O02837,2023-05-15,C0092,P0047,East,4647.69,1,0.1,733.48
O02838,2023-11-18,C0139,P0032,South,4374.88,4,0.17,75.2
O02839,2022-05-16,C0193,P0049,East,2820.21,1,0.27,361.48
O02840,2023-08-02,C0098,P0023,South,3293.94,5,0.25,67.62
O02841,2023-10-15,C0006,P0033,North,4711.49,2,0.28,-149.87
O02842,2022-04-06,C0015,P0033,East,1682.67,4,0.09,-115.95
O02843,2023-05-11,C0055,P0012,East,1171.46,4,0.27,194.41
O02844,2022-01-29,C0043,P0032,South,3502.39,2,0.24,173.08
O02845,2022-05-06,C0199,P0021,East,1736.8,2,0.19,135.72
O02846,2023-02-08,C0126,P0020,East,1981.75,4,0.07,222.23
O02847,2023-02-27,C0196,P0034,West,2253.36,2,0.27,148.5
O02848,2022-10-09,C0080,P0043,North,1528.97,1,0.15,155.12
O02849,2022-01-31,C0164,P0019,West,1961.72,1,0.11,349.77
O02850,2023-08-06,C0138,P0005,North,1534.27,2,0.26,265.49
O02851,2023-09-10,C0108,P0001,South,723.29,4,0.08,44.48
O02852,2022-12-31,C0095,P0019,North,3101.92,2,0.19,323.91
O02853,2022-03-13,C0108,P0032,East,1905.54,5,0.05,702.09
O02854,2022-01-27,C0140,P0016,South,1476.21,1,0.15,38.81
O02855,2023-02-18,C0057,P0045,North,3516.37,5,0.14,379.11
O02856,2022-01-06,C0158,P0007,East,2173.49,2,0.19,-116.42
O02857,2023-05-29,C0180,P0038,South,2875.93,5,0.24,496.25
O02858,2022-01-06,C0069,P0039,East,4161.94,5,0.2,-37.21
O02859,2022-01-21,C0155,P0014,South,1373.38,3,0.12,-129.05
O02860,2023-09-04,C0027,P0006,East,2491.14,5,0.24,659.4
O02861,2023-03-23,C0151,P0011,West,4110.54,1,0.11,522.91
O02862,2022-06-15,C0087,P0018,North,710.22,4,0.12,251.84
O02863,2023-07-18,C0127,P0011,South,4716.14,3,0.28,159.35
O02864,2022-01-06,C0080,P0026,West,940.05,1,0.22,709.26
O02865,2022-09-18,C0126,P0026,East,4536.2,1,0.05,570.08
O02866,2022-10-01,C0081,P0017,West,4667.16,1,0.23,340.63
O02867,2022-11-14,C0077,P0027,East,3164.29,4,0.07,-6.4
O02868,2022-12-28,C0095,P0012,North,4348.33,4,0.23,119.15
O02869,2023-04-06,C0194,P0021,East,1661.54,4,0.07,-96.66
O02870,2023-05-20,C0011,P0010,East,3401.83,4,0.2,341.67
O02871,2022-05-17,C0190,P0013,West,4305.06,4,0.25,565.07
O02872,2023-01-04,C0082,P0036,North,3078.95,4,0.07,151.09
O02873,2022-05-13,C0082,P0033,South,4777.18,5,0.21,435.36
O02874,2022-01-05,C0067,P0033,West,4786.63,2,0.11,238.05
O02875,2022-02-13,C0182,P0023,South,2095.93,2,0.11,-58.3
O02876,2022-04-05,C0090,P0047,East,4521.46,5,0.15,528.02
O02877,2023-08-18,C0133,P0044,South,2175.5,2,0.23,787.51
O02878,2022-06-30,C0105,P0020,North,2511.83,1,0.3,679.36
O02879,2022-08-04,C0181,P0026,North,940.55,5,0.25,-63.03
O02880,2022-05-27,C0138,P0022,West,4729.43,3,0.04,555.83
O02881,2023-01-26,C0132,P0040,South,2324.48,4,0.08,238.2
O02882,2022-07-16,C0141,P0024,South,3396.51,1,0.29,-8.71
O02883,2022-06-22,C0106,P0047,North,2292.31,2,0.17,460.69
O02884,2023-09-30,C0152,P0015,East,523.74,1,0.14,70.48
O02885,2023-05-21,C0097,P0044,East,4076.5,1,0.28,364.29
O02886,2022-07-19,C0127,P0038,South,2700.36,4,0.14,615.94
O02887,2022-05-09,C0143,P0036,East,2311.19,5,0.0,-153.52
O02888,2022-10-08,C0087,P0001,West,3549.76,1,0.04,155.38
O02889,2023-11-12,C0083,P0038,East,2018.1,5,0.01,254.34
O02890,2022-04-03,C0137,P0002,East,1586.0,5,0.17,701.72
O02891,2022-09-05,C0127,P0027,West,4089.51,4,0.24,102.96
O02892,2022-09-06,C0159,P0022,South,1643.9,1,0.16,10.63
O02893,2023-08-26,C0021,P0009,South,895.96,3,0.04,-121.02
O02894,2022-02-18,C0018,P0045,East,1938.45,1,0.23,-147.69
O02895,2022-06-30,C0057,P0002,South,4451.7,3,0.07,80.69
O02896,2023-08-26,C0062,P0041,West,3377.85,3,0.06,508.4
O02897,2022-08-19,C0108,P0032,East,2036.72,3,0.22,698.03
O02898,2022-01-15,C0197,P0035,North,4154.08,2,0.16,-95.24
O02899,2022-09-01,C0030,P0049,South,4814.8,3,0.05,711.08
O02900,2023-05-11,C0124,P0048,North,2633.7,2,0.11,532.48
O02901,2022-03-23,C0145,P0036,South,1010.4,2,0.1,637.56
O02902,2023-03-10,C0118,P0050,North,4446.97,5,0.21,281.34
O02903,2023-08-08,C0028,P0008,West,3462.99,1,0.15,725.62
O02904,2022-12-28,C0139,P0039,South,4444.13,2,0.14,-8.19
O02905,2022-07-22,C0179,P0030,South,1065.07,1,0.19,595.51
O02906,2023-03-19,C0087,P0041,East,3752.1,5,0.1,31.1
O02907,2022-07-05,C0033,P0003,West,2393.43,5,0.07,316.0
O02908,2022-06-27,C0037,P0020,West,882.24,4,0.25,186.47
O02909,2023-07-28,C0055,P0008,South,2290.93,4,0.04,228.0
O02910,2023-04-27,C0178,P0045,North,3793.55,5,0.07,592.91
O02911,2023-08-06,C0020,P0032,West,747.76,3,0.21,442.22
O02912,2022-09-08,C0044,P0014,North,3637.4,1,0.17,14.03
O02913,2022-11-21,C0194,P0039,East,769.64,1,0.14,717.19
O02914,2023-09-28,C0017,P0033,West,3034.83,3,0.26,782.22
O02915,2023-11-24,C0150,P0020,South,617.86,4,0.01,426.75
O02916,2022-10-19,C0146,P0027,East,1967.08,4,0.18,-77.77
O02917,2022-07-31,C0078,P0030,West,1881.58,4,0.22,343.11
O02918,2022-12-30,C0066,P0032,South,4153.24,1,0.01,407.04
O02919,2022-11-27,C0126,P0021,East,3295.17,3,0.2,263.91
O02920,2023-11-08,C0179,P0029,West,795.62,1,0.13,202.77
O02921,2022-01-25,C0015,P0049,North,1903.67,2,0.24,782.91
O02922,2022-11-23,C0054,P0007,South,4113.7,3,0.02,292.71
O02923,2022-03-20,C0161,P0025,North,4202.9,3,0.24,-85.14
O02924,2022-03-24,C0139,P0050,South,3825.38,1,0.29,565.63
O02925,2022-07-30,C0176,P0040,West,3327.39,1,0.21,308.81
O02926,2023-06-12,C0060,P0050,South,917.24,3,0.26,727.8
O02927,2022-09-27,C0170,P0045,East,658.92,2,0.15,197.43
O02928,2023-06-07,C0036,P0028,West,3406.91,3,0.08,109.24
O02929,2022-03-30,C0015,P0047,East,3044.26,2,0.05,-168.38
O02930,2022-06-13,C0183,P0018,South,3200.61,2,0.22,59.11
O02931,2023-04-10,C0059,P0019,West,1719.02,4,0.02,401.9
O02932,2023-04-12,C0141,P0022,East,2226.31,5,0.08,46.63
O02933,2022-03-25,C0077,P0044,West,596.0,3,0.3,654.5
O02934,2022-01-08,C0164,P0045,West,2582.83,1,0.11,572.5
O02935,2022-05-08,C0102,P0036,South,3051.55,4,0.07,587.64
O02936,2022-07-17,C0186,P0025,East,4129.76,5,0.17,658.61
O02937,2023-06-25,C0129,P0049,North,4296.63,2,0.25,443.63
O02938,2023-01-24,C0163,P0041,North,2687.95,5,0.01,576.11
O02939,2022-02-01,C0178,P0032,South,916.82,4,0.27,374.55
O02940,2023-10-29,C0115,P0025,South,1339.23,5,0.29,514.0
O02941,2022-05-17,C0115,P0023,East,766.76,3,0.16,27.97
O02942,2022-09-14,C0121,P0016,East,2703.41,1,0.25,767.36
O02943,2023-08-01,C0115,P0002,South,2641.54,5,0.08,792.87
O02944,2023-05-15,C0041,P0006,East,2433.87,2,0.11,347.28
O02945,2022-11-08,C0062,P0031,East,518.62,1,0.04,554.94
O02946,2023-04-17,C0053,P0024,North,544.38,2,0.04,-123.63
O02947,2022-10-30,C0111,P0020,West,2378.95,5,0.08,25.66
O02948,2022-04-02,C0120,P0009,West,1767.95,2,0.19,-128.92
O02949,2022-01-12,C0195,P0034,West,2868.01,5,0.03,42.36
O02950,2023-06-06,C0083,P0037,East,2849.43,2,0.02,149.81
O02951,2022-03-03,C0066,P0029,North,914.94,4,0.04,703.72
O02952,2023-08-01,C0140,P0002,West,772.64,4,0.17,504.24
O02953,2023-09-23,C0050,P0020,South,1263.34,2,0.04,695.24
O02954,2022-12-13,C0183,P0018,West,3486.14,5,0.17,71.25
O02955,2023-01-18,C0013,P0047,West,1291.42,1,0.04,-68.68
O02956,2022-08-31,C0133,P0046,West,2239.79,5,0.14,181.49
O02957,2022-08-20,C0042,P0035,West,4597.71,2,0.24,-9.28
O02958,2023-05-17,C0065,P0037,West,2314.38,2,0.0,584.1
O02959,2023-07-06,C0189,P0011,South,646.47,4,0.05,-10.37
O02960,2023-11-07,C0145,P0050,East,3681.62,4,0.07,177.67
O02961,2023-08-21,C0139,P0022,East,1369.31,3,0.21,-50.9
O02962,2022-06-05,C0160,P0009,East,2296.33,1,0.25,120.83
O02963,2023-10-26,C0171,P0016,East,3793.7,3,0.06,513.93
O02964,2022-08-13,C0110,P0006,East,1705.13,1,0.13,308.83
O02965,2022-03-25,C0037,P0012,West,1031.63,2,0.17,794.88
O02966,2022-02-12,C0158,P0044,West,3106.57,2,0.12,-184.81
O02967,2023-11-30,C0062,P0035,South,1713.98,5,0.16,52.93
O02968,2022-04-22,C0090,P0011,South,619.26,3,0.11,402.82
O02969,2023-03-09,C0194,P0031,West,2990.86,3,0.26,776.36
O02970,2023-11-20,C0075,P0001,South,3474.09,3,0.23,444.98
O02971,2023-02-18,C0115,P0007,West,4985.27,2,0.29,483.04
O02972,2022-03-23,C0123,P0029,North,4757.46,4,0.17,637.26
O02973,2023-04-24,C0074,P0002,West,4894.75,5,0.28,60.27
O02974,2023-10-01,C0062,P0034,East,4676.48,2,0.05,325.32
O02975,2023-05-26,C0172,P0014,East,3046.75,2,0.12,641.38
O02976,2023-08-27,C0187,P0043,West,603.4,5,0.04,196.58
O02977,2023-04-29,C0194,P0010,South,2497.5,3,0.19,569.54
O02978,2023-10-22,C0105,P0050,West,3790.06,5,0.22,566.32
O02979,2023-11-25,C0185,P0032,North,4011.8,2,0.07,386.55
O02980,2022-01-08,C0009,P0022,West,1250.35,1,0.03,-89.6
O02981,2022-02-21,C0141,P0038,North,3024.68,2,0.19,88.72
O02982,2023-02-21,C0103,P0026,South,3756.85,5,0.11,632.91
O02983,2023-05-08,C0046,P0004,South,2788.31,1,0.12,492.75
O02984,2023-02-10,C0056,P0012,North,1963.11,3,0.24,530.66
O02985,2023-07-26,C0070,P0046,North,3583.91,1,0.27,-113.81
O02986,2022-10-05,C0032,P0007,North,2876.17,1,0.28,576.69
O02987,2023-09-15,C0027,P0026,West,1399.15,4,0.16,184.23
O02988,2023-09-25,C0139,P0047,South,2909.78,2,0.2,444.98
O02989,2023-08-28,C0070,P0003,West,4891.57,2,0.1,33.08
O02990,2022-04-04,C0179,P0006,South,4971.39,3,0.1,345.12
O02991,2022-06-04,C0097,P0020,South,773.86,3,0.23,202.53
O02992,2023-08-18,C0197,P0002,East,993.61,5,0.06,399.83
O02993,2023-03-07,C0081,P0016,North,4138.31,3,0.17,312.45
O02994,2023-03-01,C0117,P0022,West,4076.36,4,0.16,92.4
O02995,2023-07-16,C0044,P0011,North,4224.27,2,0.17,485.78
O02996,2022-01-02,C0075,P0047,West,4939.7,4,0.26,571.17
O02997,2022-12-03,C0087,P0037,East,4202.75,5,0.25,636.88
O02998,2023-01-28,C0179,P0048,East,3051.28,1,0.01,438.77
O02999,2022-08-30,C0018,P0029,West,2705.6,4,0.27,236.29
O03000,2022-04-04,C0051,P0009,East,2958.58,1,0.17,-175.06
